SatID,OpportunityStartTime,OpportunityEndTime,StripID,AoiID,OpportunityStartOffset,OpportunityEndOffset,CloudCover,OffNadir,Priority,OrderValidityStart,OrderValidityEnd,CloudCoverLimit,OffNadirLimit,Eclipse,SunInView,MoonInView
3,2024-07-01 11:25:34,2024-07-01 11:26:37,302,132,19534.738900425567,19597.06349130686,34,9,1,2024-06-18 19:51:21,2024-07-06 12:46:09,20,20,0,0,0
3,2024-07-01 13:34:19,2024-07-01 13:35:08,94,171,27259.222251729603,27308.375082500705,20,10,2,2024-06-17 00:57:31,2024-07-05 19:31:21,20,20,0,0,0
2,2024-07-01 07:06:22,2024-07-01 07:06:52,172,74,3982.4929507049983,4012.434728606207,34,1,4,2024-06-19 22:10:33,2024-07-08 11:21:09,20,10,1,0,0
2,2024-07-01 17:42:32,2024-07-01 17:42:40,244,70,42152.84863921828,42160.149542796375,0,7,5,2024-06-19 19:23:53,2024-07-05 22:58:36,20,20,1,0,0
5,2024-07-01 12:35:58,2024-07-01 12:36:13,458,42,23758.877191780717,23773.987430057572,21,3,3,2024-06-17 11:16:32,2024-07-07 00:10:50,20,10,1,0,0
5,2024-07-01 07:45:50,2024-07-01 07:46:34,459,37,6350.621299693453,6394.650755168401,84,11,3,2024-06-17 09:41:34,2024-07-04 23:56:24,20,20,0,0,0
0,2024-07-01 06:15:10,2024-07-01 06:15:46,310,130,910.4658571693077,946.422460131693,78,23,3,2024-06-18 12:52:20,2024-07-08 04:16:47,10,20,0,0,1
5,2024-07-01 10:31:04,2024-07-01 10:32:11,322,28,16264.499177446829,16331.585326848262,68,20,1,2024-06-20 12:23:12,2024-07-08 01:32:28,20,20,0,0,0
4,2024-07-01 10:08:31,2024-07-01 10:08:55,36,150,14911.25720275088,14935.77668112791,79,21,1,2024-06-21 02:42:52,2024-07-08 19:28:21,20,20,1,0,0
5,2024-07-01 15:21:34,2024-07-01 15:21:50,340,137,33694.7963894533,33710.47823857024,5,10,1,2024-06-17 14:16:31,2024-07-05 14:29:52,10,20,1,0,0
2,2024-07-01 14:26:58,2024-07-01 14:27:55,246,159,30418.149328416974,30475.91472595571,11,8,1,2024-06-17 16:49:28,2024-07-06 12:16:20,20,10,0,0,1
4,2024-07-01 08:06:22,2024-07-01 08:06:57,21,60,7582.9671251356485,7617.9785637418745,20,2,1,2024-06-16 09:08:47,2024-07-05 15:32:36,20,20,0,0,0
4,2024-07-01 10:36:25,2024-07-01 10:37:07,431,69,16585.26136728998,16627.851887925928,36,6,1,2024-06-17 05:58:09,2024-07-06 23:29:44,20,20,1,0,0
0,2024-07-01 10:47:47,2024-07-01 10:48:20,439,140,17267.87774917314,17300.329815865884,26,17,3,2024-06-18 08:58:55,2024-07-04 20:14:47,10,20,0,0,0
3,2024-07-01 09:57:42,2024-07-01 09:57:51,451,117,14262.889977847823,14271.18780300472,38,13,2,2024-06-20 04:05:52,2024-07-07 22:22:50,10,20,0,0,0
2,2024-07-01 06:39:54,2024-07-01 06:40:46,306,14,2394.5487980110483,2446.1479890089267,63,17,4,2024-06-20 10:53:24,2024-07-09 07:05:35,20,10,0,0,0
5,2024-07-01 13:45:09,2024-07-01 13:45:56,493,166,27909.234586935323,27956.681292216294,54,7,5,2024-06-19 21:03:15,2024-07-05 22:54:48,10,10,1,0,0
0,2024-07-01 14:08:23,2024-07-01 14:08:52,157,127,29303.75662562796,29332.85060284906,14,13,5,2024-06-19 16:54:42,2024-07-08 04:57:32,20,10,1,0,0
1,2024-07-01 10:37:27,2024-07-01 10:38:12,43,180,16647.229822019315,16692.748950486086,15,4,1,2024-06-19 19:36:26,2024-07-06 20:14:44,20,20,1,0,0
4,2024-07-01 14:59:26,2024-07-01 14:59:49,360,43,32366.25736545813,32389.84072128396,65,19,5,2024-06-18 23:08:15,2024-07-05 18:40:33,10,10,1,0,0
5,2024-07-01 08:36:54,2024-07-01 08:38:02,164,14,9414.141161927708,9482.4094550959,80,16,1,2024-06-18 18:34:15,2024-07-06 11:02:40,20,20,0,0,0
3,2024-07-01 09:16:19,2024-07-01 09:17:18,130,165,11779.382013098664,11838.740454543085,27,17,1,2024-06-18 00:10:54,2024-07-04 14:49:44,20,10,1,0,0
2,2024-07-01 07:54:53,2024-07-01 07:55:14,3,158,6893.683267323423,6914.552327836242,38,11,2,2024-06-17 10:11:15,2024-07-07 01:47:43,20,10,0,0,0
0,2024-07-01 11:26:46,2024-07-01 11:27:08,167,139,19606.0332677768,19628.784782678707,27,3,2,2024-06-18 22:22:25,2024-07-06 15:08:20,20,10,1,0,0
4,2024-07-01 11:34:58,2024-07-01 11:35:14,486,184,20098.321385856998,20114.69632889406,71,1,3,2024-06-20 23:57:46,2024-07-08 08:38:09,10,20,1,0,0
1,2024-07-01 14:36:38,2024-07-01 14:36:53,93,84,30998.536557775427,31013.09067605308,23,4,4,2024-06-20 13:40:25,2024-07-09 06:17:01,20,10,1,0,0
1,2024-07-01 13:00:26,2024-07-01 13:00:40,482,11,25226.45879371858,25240.679169777624,36,15,1,2024-06-17 22:48:46,2024-07-05 15:51:46,20,10,0,0,1
0,2024-07-01 12:56:11,2024-07-01 12:56:54,26,57,24971.2481090415,25014.897166237766,14,11,5,2024-06-19 03:10:12,2024-07-06 13:58:12,20,10,0,0,0
2,2024-07-01 09:45:20,2024-07-01 09:45:51,56,152,13520.743901536378,13551.352869704579,64,17,5,2024-06-19 07:10:10,2024-07-07 22:45:09,20,20,0,0,0
2,2024-07-01 12:35:15,2024-07-01 12:35:22,238,195,23715.255004496048,23722.022558640943,33,2,3,2024-06-20 00:11:48,2024-07-08 04:22:59,10,20,0,0,0
4,2024-07-01 07:00:24,2024-07-01 07:01:17,193,106,3624.7129289488303,3677.934432995378,44,17,1,2024-06-18 02:28:03,2024-07-07 14:48:12,10,10,1,0,0
4,2024-07-01 07:58:49,2024-07-01 07:59:18,340,141,7129.749928745041,7158.7270324754,54,14,1,2024-06-17 14:16:31,2024-07-05 14:29:52,10,20,0,0,0
0,2024-07-01 14:49:00,2024-07-01 14:49:26,491,69,31740.930144530776,31766.25896141857,58,16,3,2024-06-18 11:20:48,2024-07-05 07:41:29,20,20,0,0,0
4,2024-07-01 07:51:50,2024-07-01 07:52:44,425,34,6710.960696079979,6764.1006127469755,31,22,3,2024-06-20 20:51:50,2024-07-10 04:16:21,20,20,0,0,0
5,2024-07-01 06:32:31,2024-07-01 06:32:44,3,139,1951.2078275377564,1964.865531166835,16,22,2,2024-06-17 10:11:15,2024-07-07 01:47:43,20,10,1,1,1
2,2024-07-01 07:57:21,2024-07-01 07:57:40,149,178,7041.875203670072,7060.120011685799,39,5,5,2024-06-18 23:21:26,2024-07-07 00:55:38,20,10,1,0,1
4,2024-07-01 16:28:09,2024-07-01 16:28:23,356,186,37689.626831551264,37703.02613967055,40,10,1,2024-06-17 14:10:58,2024-07-07 07:21:58,20,10,1,0,0
3,2024-07-01 09:52:20,2024-07-01 09:53:04,234,11,13940.883768919579,13984.03226026472,30,22,4,2024-06-20 18:23:47,2024-07-07 13:33:19,20,20,1,0,0
4,2024-07-01 11:04:22,2024-07-01 11:04:32,72,25,18262.8232082577,18272.081360384607,20,16,4,2024-06-17 19:20:45,2024-07-04 05:06:16,20,20,0,0,0
3,2024-07-01 07:53:47,2024-07-01 07:54:03,405,186,6827.948593978119,6843.2030614411515,28,2,1,2024-06-19 11:36:56,2024-07-07 17:43:54,20,20,1,0,0
0,2024-07-01 10:51:49,2024-07-01 10:52:54,271,143,17509.898784881643,17574.28686949873,35,7,1,2024-06-20 08:42:38,2024-07-09 13:36:06,10,20,0,0,0
0,2024-07-01 14:48:02,2024-07-01 14:48:12,409,6,31682.41799266374,31692.479451236868,1,19,1,2024-06-20 22:08:12,2024-07-10 16:17:02,20,20,0,0,0
1,2024-07-01 16:27:37,2024-07-01 16:28:43,272,18,37657.13363501984,37723.859722912646,14,15,3,2024-06-17 10:30:20,2024-07-05 08:33:26,10,10,0,0,0
1,2024-07-01 16:46:06,2024-07-01 16:46:30,406,49,38766.38140806475,38790.44222545969,31,16,3,2024-06-16 11:23:48,2024-07-04 04:32:08,10,20,0,0,0
3,2024-07-01 13:33:17,2024-07-01 13:33:20,472,85,27197.637129660478,27200.332947314222,31,4,5,2024-06-19 21:59:07,2024-07-06 08:33:32,20,20,0,0,0
0,2024-07-01 10:52:20,2024-07-01 10:52:49,97,4,17540.452983365376,17569.811082302815,34,0,4,2024-06-18 12:39:18,2024-07-06 13:54:49,20,10,1,1,0
1,2024-07-01 16:00:26,2024-07-01 16:01:33,168,139,36026.42572588702,36093.67381178377,75,3,1,2024-06-17 21:51:05,2024-07-06 12:41:34,20,10,0,0,0
1,2024-07-01 07:01:15,2024-07-01 07:01:47,405,39,3675.8352853459837,3707.1077358349194,4,7,1,2024-06-19 11:36:56,2024-07-07 17:43:54,20,20,0,0,1
0,2024-07-01 13:50:21,2024-07-01 13:50:27,490,178,28221.65829705055,28227.70039761465,28,22,2,2024-06-21 05:37:20,2024-07-08 16:34:15,20,10,0,0,0
0,2024-07-01 10:53:01,2024-07-01 10:53:21,385,124,17581.502548133198,17601.3138579953,21,9,1,2024-06-18 15:00:25,2024-07-06 07:51:07,10,20,0,0,0
2,2024-07-01 10:38:07,2024-07-01 10:38:34,174,184,16687.738833416817,16714.94850009014,9,11,3,2024-06-20 07:45:49,2024-07-09 07:46:46,20,20,1,0,0
5,2024-07-01 17:33:49,2024-07-01 17:34:42,334,103,41629.607327059515,41682.49056043719,11,17,3,2024-06-20 19:55:52,2024-07-09 10:38:28,20,10,0,0,0
0,2024-07-01 13:50:11,2024-07-01 13:50:56,157,78,28211.01007439103,28256.24597602304,62,22,5,2024-06-19 16:54:42,2024-07-08 04:57:32,20,10,0,0,1
1,2024-07-01 09:45:16,2024-07-01 09:46:13,70,144,13516.456907639444,13573.162154815369,78,22,5,2024-06-21 04:32:44,2024-07-09 22:21:20,10,20,0,0,0
3,2024-07-01 17:39:34,2024-07-01 17:39:42,455,9,41974.011187354336,41982.00283409622,53,14,2,2024-06-17 14:51:56,2024-07-03 18:39:39,20,20,0,0,1
5,2024-07-01 16:40:01,2024-07-01 16:40:21,307,153,38401.90085998102,38421.73629788167,20,0,1,2024-06-20 04:17:44,2024-07-08 12:53:25,20,20,0,0,0
1,2024-07-01 15:07:08,2024-07-01 15:07:31,327,53,32828.53620067055,32851.58921550843,34,1,5,2024-06-17 04:38:33,2024-07-03 18:35:31,10,20,0,0,0
0,2024-07-01 12:00:55,2024-07-01 12:01:17,421,42,21655.476769019035,21677.299215968567,26,20,4,2024-06-16 07:50:10,2024-07-04 22:10:59,10,20,1,0,0
0,2024-07-01 07:39:09,2024-07-01 07:39:46,493,189,5949.298806689241,5986.590195116729,26,21,5,2024-06-19 21:03:15,2024-07-05 22:54:48,10,10,0,0,0
3,2024-07-01 12:14:08,2024-07-01 12:14:25,220,164,22448.76393223447,22465.72176810807,31,22,2,2024-06-17 08:49:58,2024-07-06 16:10:55,20,20,0,0,0
3,2024-07-01 16:24:21,2024-07-01 16:25:26,392,94,37461.608105300234,37526.69202397792,6,16,5,2024-06-19 11:02:49,2024-07-09 07:36:34,10,20,1,0,0
0,2024-07-01 10:52:27,2024-07-01 10:52:35,1,113,17547.965172496726,17555.533358988636,38,6,4,2024-06-20 12:25:36,2024-07-09 13:21:35,20,10,1,0,0
0,2024-07-01 11:19:21,2024-07-01 11:19:50,203,195,19161.524062183955,19190.315093025747,11,17,4,2024-06-17 01:49:07,2024-07-04 22:37:57,20,10,0,1,0
0,2024-07-01 07:01:09,2024-07-01 07:02:09,302,42,3669.4037706937706,3729.9886774439115,27,5,1,2024-06-18 19:51:21,2024-07-06 12:46:09,20,20,1,0,0
4,2024-07-01 16:09:41,2024-07-01 16:10:00,212,123,36581.34068412123,36600.90428311118,9,13,2,2024-06-17 01:14:57,2024-07-03 21:17:13,20,20,0,0,1
4,2024-07-01 17:23:32,2024-07-01 17:24:38,348,197,41012.66721469741,41078.464092545546,69,13,4,2024-06-20 13:13:33,2024-07-10 07:58:12,20,20,1,0,1
3,2024-07-01 06:17:10,2024-07-01 06:17:53,377,111,1030.6403189328935,1073.6094409118557,70,18,4,2024-06-16 20:41:03,2024-07-04 16:27:05,20,20,1,0,0
5,2024-07-01 17:07:32,2024-07-01 17:08:01,105,25,40052.78030299988,40081.54933293124,43,7,3,2024-06-16 22:45:05,2024-07-05 04:52:29,20,20,1,0,0
4,2024-07-01 08:42:42,2024-07-01 08:43:34,138,191,9762.805578490324,9814.458229436694,17,12,2,2024-06-18 07:22:00,2024-07-07 12:15:12,10,10,0,0,0
1,2024-07-01 06:03:36,2024-07-01 06:04:11,463,98,216.4695639665499,251.16740707057102,27,12,2,2024-06-18 01:53:09,2024-07-04 16:51:10,10,20,0,0,0
0,2024-07-01 12:24:37,2024-07-01 12:24:56,404,156,23077.435683149048,23096.360635220375,28,7,1,2024-06-18 01:30:20,2024-07-07 15:46:30,20,10,0,1,0
5,2024-07-01 15:00:51,2024-07-01 15:01:25,275,68,32451.73534744941,32485.476093457393,11,2,2,2024-06-21 03:26:17,2024-07-08 00:29:44,10,10,0,0,0
1,2024-07-01 07:20:59,2024-07-01 07:21:39,395,19,4859.411106869924,4899.940676378652,1,12,3,2024-06-19 18:49:18,2024-07-06 10:13:00,20,20,1,0,1
5,2024-07-01 17:58:48,2024-07-01 17:58:57,433,66,43128.4453623167,43137.322083708386,35,8,2,2024-06-20 01:57:06,2024-07-08 10:46:29,10,10,0,0,1
0,2024-07-01 11:20:50,2024-07-01 11:21:34,494,180,19250.855244078688,19294.32859021364,19,23,3,2024-06-19 17:08:39,2024-07-09 10:54:36,20,20,0,0,0
3,2024-07-01 17:09:04,2024-07-01 17:09:52,127,23,40144.71617832132,40192.39403103185,8,10,5,2024-06-18 12:20:59,2024-07-05 15:59:55,20,20,1,0,0
3,2024-07-01 08:46:22,2024-07-01 08:47:17,241,158,9982.689828106331,10037.322597690734,39,16,2,2024-06-20 21:01:38,2024-07-10 15:26:00,10,20,1,0,1
1,2024-07-01 15:36:02,2024-07-01 15:36:56,384,47,34562.589282215115,34616.134653869885,3,21,3,2024-06-19 06:42:29,2024-07-08 12:43:19,20,10,0,0,0
0,2024-07-01 09:44:42,2024-07-01 09:44:54,407,5,13482.75258947901,13494.612473936206,25,8,2,2024-06-19 09:22:37,2024-07-07 19:37:05,20,20,0,0,1
4,2024-07-01 09:39:27,2024-07-01 09:40:13,15,50,13167.095955579418,13213.188058757789,42,10,4,2024-06-20 18:29:07,2024-07-09 01:34:06,10,20,1,0,0
1,2024-07-01 13:32:23,2024-07-01 13:33:18,299,175,27143.30940405079,27198.090576765477,93,4,1,2024-06-17 08:09:00,2024-07-03 09:47:56,20,20,1,0,0
3,2024-07-01 07:07:54,2024-07-01 07:08:11,25,156,4074.24364787165,4091.2922474075126,17,12,3,2024-06-20 14:20:01,2024-07-09 08:57:03,20,20,0,0,1
1,2024-07-01 15:29:51,2024-07-01 15:30:22,269,138,34191.098461888956,34222.10742828142,14,16,4,2024-06-17 17:48:20,2024-07-06 00:29:22,20,10,0,0,1
0,2024-07-01 16:30:49,2024-07-01 16:31:09,108,38,37849.783750150375,37869.54452507803,32,1,5,2024-06-17 09:25:14,2024-07-06 02:16:46,20,20,0,0,0
4,2024-07-01 10:16:54,2024-07-01 10:17:40,473,131,15414.312840304156,15460.79535444154,31,3,4,2024-06-17 05:53:59,2024-07-04 19:40:28,20,20,0,0,0
4,2024-07-01 11:31:34,2024-07-01 11:32:03,156,13,19894.046210392575,19923.406281341002,12,4,1,2024-06-20 10:31:53,2024-07-09 00:58:31,20,20,0,1,0
2,2024-07-01 07:56:01,2024-07-01 07:56:53,281,174,6961.362678561026,7013.363049792162,1,1,1,2024-06-16 15:41:12,2024-07-04 04:38:44,20,10,1,0,0
4,2024-07-01 09:48:15,2024-07-01 09:49:20,310,97,13695.43241083669,13760.786892245462,36,13,3,2024-06-18 12:52:20,2024-07-08 04:16:47,10,20,1,0,0
1,2024-07-01 14:59:18,2024-07-01 14:59:38,351,186,32358.807718265904,32378.653596879325,48,17,1,2024-06-18 09:54:18,2024-07-06 10:18:31,20,10,0,0,0
1,2024-07-01 06:14:04,2024-07-01 06:14:19,460,9,844.5549020327034,859.8953880805213,38,2,3,2024-06-17 09:44:42,2024-07-04 21:49:13,20,20,1,0,0
4,2024-07-01 07:57:43,2024-07-01 07:58:18,495,44,7063.493013546857,7098.907218536019,30,10,4,2024-06-18 04:38:37,2024-07-06 19:12:57,20,20,0,0,0
1,2024-07-01 07:41:18,2024-07-01 07:41:48,150,169,6078.6114911606,6108.7357241304235,29,3,5,2024-06-18 17:19:54,2024-07-08 00:03:43,20,20,1,0,0
2,2024-07-01 06:09:42,2024-07-01 06:10:41,228,23,582.5912336461178,641.5324710826877,13,22,1,2024-06-19 01:10:54,2024-07-05 20:20:50,10,10,0,0,0
1,2024-07-01 12:08:44,2024-07-01 12:09:53,283,21,22124.296855599445,22193.405037351054,15,0,5,2024-06-19 13:02:14,2024-07-07 20:01:08,20,20,0,0,0
1,2024-07-01 12:27:46,2024-07-01 12:28:37,443,195,23266.381365383237,23317.26206255734,56,8,1,2024-06-20 15:19:06,2024-07-09 13:22:21,10,10,1,0,0
2,2024-07-01 08:02:49,2024-07-01 08:03:25,459,81,7369.470125128555,7405.293995816688,28,22,3,2024-06-17 09:41:34,2024-07-04 23:56:24,20,20,1,0,0
2,2024-07-01 06:54:29,2024-07-01 06:55:03,105,192,3269.4401269073237,3303.050092706408,24,3,3,2024-06-16 22:45:05,2024-07-05 04:52:29,20,20,1,0,0
4,2024-07-01 17:04:03,2024-07-01 17:04:22,378,164,39843.18053084686,39862.10846754177,66,2,1,2024-06-16 17:18:17,2024-07-06 13:39:45,20,20,0,1,0
0,2024-07-01 15:09:07,2024-07-01 15:09:29,48,117,32947.89574592672,32969.53591362435,26,3,2,2024-06-18 16:05:37,2024-07-07 20:56:10,10,10,0,0,0
3,2024-07-01 09:12:14,2024-07-01 09:12:27,277,104,11534.074764184894,11547.480963249123,50,1,4,2024-06-20 22:19:12,2024-07-10 05:38:25,10,10,1,1,1
2,2024-07-01 17:29:25,2024-07-01 17:29:38,139,135,41365.7081302033,41378.930625194924,25,0,2,2024-06-20 08:14:00,2024-07-07 09:47:32,10,10,0,0,0
1,2024-07-01 13:21:20,2024-07-01 13:21:25,49,96,26480.225876126457,26485.24609114644,43,8,5,2024-06-18 10:16:05,2024-07-07 20:17:18,20,10,0,0,0
3,2024-07-01 08:47:19,2024-07-01 08:47:59,413,194,10039.912279435825,10079.683537252751,35,0,2,2024-06-21 05:02:51,2024-07-08 08:59:25,10,20,0,0,0
4,2024-07-01 09:39:35,2024-07-01 09:39:51,84,130,13175.479800185109,13191.106699147933,22,21,2,2024-06-20 15:40:21,2024-07-10 13:29:24,20,20,0,0,0
0,2024-07-01 12:08:15,2024-07-01 12:08:23,289,190,22095.94315442186,22103.864016351657,17,5,4,2024-06-20 11:51:11,2024-07-07 01:03:31,20,20,1,1,0
1,2024-07-01 17:42:08,2024-07-01 17:42:30,312,197,42128.91782082278,42150.42162253956,16,23,3,2024-06-19 02:42:48,2024-07-08 15:34:10,20,10,0,0,0
1,2024-07-01 06:09:58,2024-07-01 06:10:01,159,75,598.1355963490842,601.4067458040682,61,3,4,2024-06-16 21:26:20,2024-07-05 17:25:00,10,20,0,0,0
0,2024-07-01 12:40:42,2024-07-01 12:40:47,224,149,24042.882616486564,24047.0434976096,39,2,2,2024-06-18 18:24:41,2024-07-07 09:48:48,20,20,1,1,0
3,2024-07-01 07:53:37,2024-07-01 07:53:57,88,22,6817.564111870116,6837.632277011741,85,11,4,2024-06-18 11:06:37,2024-07-05 21:46:59,10,20,0,0,0
5,2024-07-01 12:19:16,2024-07-01 12:19:45,351,198,22756.894617172606,22785.943529227075,25,19,1,2024-06-18 09:54:18,2024-07-06 10:18:31,20,10,1,0,0
1,2024-07-01 08:10:04,2024-07-01 08:10:05,431,23,7804.2234347558,7805.557928152249,84,15,1,2024-06-17 05:58:09,2024-07-06 23:29:44,20,20,1,0,1
4,2024-07-01 11:45:51,2024-07-01 11:46:41,183,177,20751.45091363553,20801.91593894228,13,12,2,2024-06-18 03:33:50,2024-07-07 15:43:05,10,20,0,0,0
5,2024-07-01 12:57:30,2024-07-01 12:57:58,485,198,25050.700591835594,25078.49791238778,19,19,1,2024-06-19 22:07:43,2024-07-08 03:22:18,20,20,0,0,0
4,2024-07-01 09:01:26,2024-07-01 09:01:46,425,18,10886.454855754348,10906.7705523056,39,20,3,2024-06-20 20:51:50,2024-07-10 04:16:21,20,20,1,0,0
1,2024-07-01 10:48:32,2024-07-01 10:49:06,171,137,17312.353629731835,17346.328563640367,6,4,4,2024-06-16 06:28:38,2024-07-03 17:45:22,10,20,0,1,0
1,2024-07-01 12:38:45,2024-07-01 12:39:32,436,194,23925.744606651377,23972.98351375247,36,19,5,2024-06-19 20:42:42,2024-07-08 00:00:23,20,20,1,0,1
5,2024-07-01 08:43:02,2024-07-01 08:43:22,56,96,9782.697350806258,9802.92032545237,59,4,5,2024-06-19 07:10:10,2024-07-07 22:45:09,20,20,0,0,0
2,2024-07-01 15:37:44,2024-07-01 15:38:03,25,160,34664.48082263128,34683.74938085089,86,24,3,2024-06-20 14:20:01,2024-07-09 08:57:03,20,20,0,0,1
3,2024-07-01 12:35:42,2024-07-01 12:36:23,59,183,23742.46181672113,23783.452636779966,47,13,2,2024-06-17 21:59:57,2024-07-06 09:55:40,20,20,0,0,0
2,2024-07-01 17:05:19,2024-07-01 17:05:49,419,123,39919.44912757543,39949.040900833046,38,19,3,2024-06-17 02:26:20,2024-07-06 00:22:26,20,20,0,0,0
3,2024-07-01 08:23:55,2024-07-01 08:24:24,437,94,8635.190571010204,8664.322247183885,74,16,5,2024-06-20 03:42:23,2024-07-06 12:07:22,20,10,0,0,1
5,2024-07-01 08:07:43,2024-07-01 08:08:19,122,54,7663.832051386451,7699.866071053239,14,13,2,2024-06-16 15:05:01,2024-07-05 00:52:17,10,20,0,0,0
5,2024-07-01 13:41:10,2024-07-01 13:41:23,471,74,27670.137308085836,27683.40292479206,32,12,2,2024-06-20 09:20:06,2024-07-06 17:42:19,10,20,1,0,0
4,2024-07-01 08:20:11,2024-07-01 08:20:26,399,191,8411.308404372034,8426.889040439522,66,19,5,2024-06-17 18:36:28,2024-07-05 03:05:56,20,20,0,0,0
3,2024-07-01 06:06:14,2024-07-01 06:06:45,327,93,374.1552761492978,405.0819240443264,25,18,5,2024-06-17 04:38:33,2024-07-03 18:35:31,10,20,0,0,0
4,2024-07-01 15:16:06,2024-07-01 15:16:28,340,129,33366.859770884985,33388.05489006458,87,11,1,2024-06-17 14:16:31,2024-07-05 14:29:52,10,20,0,0,0
0,2024-07-01 12:52:11,2024-07-01 12:53:16,4,187,24731.280154929904,24796.276695849745,27,7,4,2024-06-16 23:35:21,2024-07-05 04:07:17,20,20,0,0,0
3,2024-07-01 07:57:58,2024-07-01 07:58:07,8,64,7078.251593333785,7087.739480632292,17,13,4,2024-06-18 08:01:07,2024-07-08 04:07:29,20,20,1,0,0
4,2024-07-01 09:49:29,2024-07-01 09:49:48,75,40,13769.397152966667,13788.963741257294,18,16,4,2024-06-17 15:22:08,2024-07-05 00:40:35,20,20,0,0,1
3,2024-07-01 16:37:04,2024-07-01 16:37:18,320,153,38224.465136333005,38238.238542206665,4,5,3,2024-06-16 10:38:44,2024-07-04 06:36:49,20,20,0,0,1
4,2024-07-01 12:50:05,2024-07-01 12:50:16,111,108,24605.93193811463,24616.67174143501,5,19,3,2024-06-17 16:04:39,2024-07-05 18:03:49,10,20,0,0,0
5,2024-07-01 13:19:27,2024-07-01 13:20:29,499,126,26367.873418107116,26429.420270802602,15,3,5,2024-06-19 23:36:39,2024-07-08 19:15:55,10,10,1,0,0
0,2024-07-01 13:19:17,2024-07-01 13:19:18,447,73,26357.002613767778,26358.843035893475,52,23,1,2024-06-18 16:16:48,2024-07-07 07:56:06,10,20,0,0,0
2,2024-07-01 13:48:07,2024-07-01 13:49:11,314,49,28087.203206226273,28151.074947507204,20,6,1,2024-06-18 16:31:59,2024-07-07 09:21:38,20,20,0,0,1
3,2024-07-01 14:55:06,2024-07-01 14:55:29,13,11,32106.489037804677,32129.84738853662,91,16,4,2024-06-20 11:33:22,2024-07-08 13:15:40,20,20,0,1,0
2,2024-07-01 16:18:52,2024-07-01 16:19:32,400,176,37132.93466882279,37172.63713528595,2,19,5,2024-06-17 02:19:57,2024-07-06 07:58:01,20,20,1,0,0
0,2024-07-01 06:51:35,2024-07-01 06:52:27,247,101,3095.426769082153,3147.5621369493992,8,5,4,2024-06-18 00:19:05,2024-07-06 07:11:15,10,20,0,0,1
1,2024-07-01 14:13:14,2024-07-01 14:13:50,194,14,29594.420863870717,29630.17145012936,68,13,4,2024-06-19 00:27:04,2024-07-08 18:03:27,20,20,0,0,0
2,2024-07-01 07:44:47,2024-07-01 07:44:55,369,147,6287.6042317164765,6295.977620907987,52,17,3,2024-06-19 18:30:33,2024-07-08 20:22:20,10,20,0,0,0
5,2024-07-01 14:41:34,2024-07-01 14:41:35,479,199,31294.965814379735,31295.297241620246,35,23,1,2024-06-21 04:40:07,2024-07-09 14:44:38,10,20,0,0,0
4,2024-07-01 08:00:41,2024-07-01 08:01:43,164,156,7241.900376029273,7303.592383615416,7,9,1,2024-06-18 18:34:15,2024-07-06 11:02:40,20,20,1,0,0
4,2024-07-01 10:25:05,2024-07-01 10:25:50,256,15,15905.16896682987,15950.713879941904,28,1,5,2024-06-17 18:11:00,2024-07-05 01:13:18,10,20,1,1,0
2,2024-07-01 11:04:32,2024-07-01 11:05:29,299,7,18272.80312238164,18329.302982357898,53,19,1,2024-06-17 08:09:00,2024-07-03 09:47:56,20,20,0,0,0
5,2024-07-01 06:36:17,2024-07-01 06:37:16,168,115,2177.5908044968673,2236.4256275771463,72,23,1,2024-06-17 21:51:05,2024-07-06 12:41:34,20,10,1,0,0
5,2024-07-01 16:58:03,2024-07-01 16:58:45,376,169,39483.59441658797,39525.31008130658,24,8,2,2024-06-18 01:18:58,2024-07-06 20:50:26,20,20,0,0,0
2,2024-07-01 14:09:56,2024-07-01 14:11:05,143,163,29396.400618543845,29465.562151357717,15,11,5,2024-06-20 21:22:31,2024-07-06 22:19:25,10,10,0,0,1
2,2024-07-01 17:16:03,2024-07-01 17:16:16,201,198,40563.74305535145,40576.58920579861,9,17,5,2024-06-16 22:17:02,2024-07-05 11:24:17,10,20,1,0,0
3,2024-07-01 16:53:37,2024-07-01 16:53:50,483,196,39217.83713384574,39230.886817161976,20,3,2,2024-06-17 02:46:25,2024-07-06 01:42:46,10,10,1,1,1
