SatID,OpportunityStartTime,OpportunityEndTime,StripID,AoiID,OpportunityStartOffset,OpportunityEndOffset,CloudCover,OffNadir,Priority,OrderValidityStart,OrderValidityEnd,CloudCoverLimit,OffNadirLimit,Eclipse,SunInView,MoonInView
0,2024-07-01 14:16:06,2024-07-01 14:16:48,319,162,29766.69873290742,29808.90565023991,22,21,2,2024-06-20 11:34:36,2024-07-08 18:32:40,10,20,0,0,0
2,2024-07-01 17:00:10,2024-07-01 17:00:30,412,47,39610.23078870822,39630.78790743684,3,8,1,2024-06-16 10:45:51,2024-07-03 13:22:30,10,10,0,1,0
3,2024-07-01 17:05:26,2024-07-01 17:06:20,452,55,39926.66340615328,39980.14962169461,5,19,3,2024-06-20 08:31:55,2024-07-06 20:17:25,20,10,1,0,0
5,2024-07-01 11:42:57,2024-07-01 11:43:59,490,180,20577.474989398062,20639.85454399314,5,18,3,2024-06-17 11:57:09,2024-07-07 02:46:43,20,20,0,0,0
3,2024-07-01 11:27:55,2024-07-01 11:28:27,451,17,19675.361072687523,19707.449239514237,6,3,5,2024-06-20 08:35:58,2024-07-07 20:35:57,20,20,0,0,0
3,2024-07-01 13:36:32,2024-07-01 13:37:26,251,133,27392.521616792194,27446.683211261832,11,3,5,2024-06-19 12:47:33,2024-07-06 01:29:05,20,20,1,0,0
3,2024-07-01 13:16:33,2024-07-01 13:16:34,14,139,26193.442728272512,26194.66159711088,31,2,3,2024-06-19 15:04:12,2024-07-09 02:02:16,10,20,0,0,0
4,2024-07-01 15:16:35,2024-07-01 15:17:26,276,46,33395.354768946025,33446.127530111815,20,13,5,2024-06-21 01:57:43,2024-07-09 07:06:11,10,20,1,0,0
4,2024-07-01 15:10:39,2024-07-01 15:10:56,496,169,33039.682484502235,33056.68181394694,55,21,1,2024-06-17 17:34:22,2024-07-07 14:05:14,20,20,1,0,1
1,2024-07-01 10:46:06,2024-07-01 10:46:17,43,95,17166.937538926326,17177.63033321648,43,18,1,2024-06-19 20:41:24,2024-07-06 02:17:27,20,10,0,0,0
5,2024-07-01 17:18:42,2024-07-01 17:19:29,441,131,40722.612305492665,40769.70117972902,28,2,4,2024-06-21 00:33:35,2024-07-09 12:18:42,20,20,1,0,0
4,2024-07-01 13:05:57,2024-07-01 13:06:18,266,78,25557.197866230545,25578.193470492493,6,2,2,2024-06-17 13:29:19,2024-07-04 17:48:42,20,20,1,0,0
4,2024-07-01 15:50:51,2024-07-01 15:51:03,17,167,35451.07574004608,35463.48934404809,28,17,4,2024-06-17 12:23:43,2024-07-06 07:16:39,20,10,0,0,0
5,2024-07-01 11:14:05,2024-07-01 11:14:40,358,162,18845.81705312259,18880.201737776817,10,18,5,2024-06-18 22:54:21,2024-07-08 22:46:09,20,20,0,0,0
2,2024-07-01 15:22:02,2024-07-01 15:22:18,116,84,33722.49291687674,33738.78011253226,45,4,1,2024-06-20 18:52:00,2024-07-08 20:49:20,10,20,1,1,0
2,2024-07-01 15:54:28,2024-07-01 15:54:30,434,62,35668.090586560524,35670.365642022036,31,1,4,2024-06-20 07:43:48,2024-07-08 07:01:49,20,10,1,0,0
2,2024-07-01 15:48:00,2024-07-01 15:48:46,217,179,35280.13324625907,35326.01187180056,36,3,1,2024-06-17 12:52:17,2024-07-04 14:54:51,10,20,0,0,1
2,2024-07-01 17:37:37,2024-07-01 17:38:38,327,27,41857.6654924463,41918.370410303556,41,24,1,2024-06-21 05:37:31,2024-07-08 19:07:52,10,10,0,0,0
2,2024-07-01 15:00:40,2024-07-01 15:01:37,78,151,32440.11361040362,32497.69204400573,30,24,4,2024-06-19 05:51:16,2024-07-07 23:11:56,20,20,1,0,0
0,2024-07-01 16:16:54,2024-07-01 16:17:17,237,122,37014.12606263644,37037.25139544181,8,21,1,2024-06-16 23:50:50,2024-07-03 20:53:13,10,20,0,0,0
4,2024-07-01 07:45:21,2024-07-01 07:46:15,193,51,6321.036712839153,6375.436506421499,40,22,2,2024-06-18 16:17:11,2024-07-04 16:56:38,10,20,0,0,1
3,2024-07-01 08:30:13,2024-07-01 08:31:16,161,119,9013.52364983682,9076.284032936857,89,3,2,2024-06-20 21:55:52,2024-07-07 10:18:20,10,20,0,0,0
5,2024-07-01 17:48:26,2024-07-01 17:48:42,326,54,42506.32513556925,42522.79105818236,14,4,2,2024-06-18 13:19:47,2024-07-07 13:21:19,20,20,0,0,1
0,2024-07-01 09:17:21,2024-07-01 09:17:58,192,166,11841.083758166704,11878.738687591149,41,0,2,2024-06-17 04:49:31,2024-07-05 15:34:49,20,20,0,0,0
0,2024-07-01 15:58:37,2024-07-01 15:58:59,470,155,35917.49026997144,35939.49056238991,24,17,3,2024-06-18 02:13:05,2024-07-07 23:21:00,10,10,0,0,0
2,2024-07-01 16:05:11,2024-07-01 16:05:25,250,171,36311.11853960297,36325.21302726559,38,20,4,2024-06-17 00:42:51,2024-07-04 23:42:38,20,10,0,0,0
4,2024-07-01 17:33:21,2024-07-01 17:33:59,489,199,41601.813067061776,41639.41296542685,29,14,3,2024-06-19 05:27:58,2024-07-07 13:18:10,20,10,0,0,0
4,2024-07-01 06:18:22,2024-07-01 06:19:27,244,17,1102.0915656221193,1167.3246757994998,8,21,4,2024-06-17 07:05:37,2024-07-05 13:45:06,20,20,0,0,0
4,2024-07-01 10:10:55,2024-07-01 10:12:00,387,184,15055.009794834845,15120.444698163597,2,21,4,2024-06-19 19:23:32,2024-07-06 07:47:44,20,20,0,0,0
0,2024-07-01 14:09:49,2024-07-01 14:10:33,95,124,29389.80632449116,29433.376721277633,76,2,1,2024-06-17 17:06:36,2024-07-04 16:52:28,20,10,0,0,1
3,2024-07-01 10:19:39,2024-07-01 10:19:55,141,160,15579.402827384758,15595.96695485079,11,3,2,2024-06-17 10:10:46,2024-07-07 00:08:45,10,20,0,0,1
1,2024-07-01 12:55:14,2024-07-01 12:55:55,395,139,24914.7286345248,24955.520943904965,27,21,4,2024-06-16 23:08:01,2024-07-03 10:14:26,20,20,0,0,0
5,2024-07-01 07:25:46,2024-07-01 07:26:22,353,4,5146.6571901596135,5182.718528650173,18,18,5,2024-06-17 21:09:34,2024-07-06 08:19:47,20,20,1,0,0
0,2024-07-01 06:16:45,2024-07-01 06:16:50,444,26,1005.0877492739259,1010.7706335745866,49,17,1,2024-06-17 00:23:38,2024-07-04 09:15:47,20,20,0,0,0
2,2024-07-01 17:16:10,2024-07-01 17:16:48,340,38,40570.0949750606,40608.565816582435,33,4,5,2024-06-17 17:35:45,2024-07-06 12:38:38,20,10,0,0,0
4,2024-07-01 14:17:10,2024-07-01 14:18:15,86,180,29830.291051787593,29895.638935301547,94,17,5,2024-06-19 00:58:49,2024-07-06 20:08:51,20,20,1,0,0
5,2024-07-01 14:51:25,2024-07-01 14:52:10,45,183,31885.054113901708,31930.16741177103,35,19,2,2024-06-17 20:26:05,2024-07-07 16:28:02,20,20,0,0,0
1,2024-07-01 11:32:20,2024-07-01 11:33:15,367,118,19940.126323965305,19995.135651520566,63,24,2,2024-06-20 22:19:47,2024-07-08 04:21:24,20,20,0,0,0
1,2024-07-01 13:21:46,2024-07-01 13:22:30,318,124,26506.825689877987,26550.270051847467,21,16,1,2024-06-17 09:10:47,2024-07-04 14:40:46,20,10,1,0,1
4,2024-07-01 07:31:30,2024-07-01 07:31:59,225,195,5490.9527391001675,5519.19381983821,21,23,4,2024-06-16 20:27:17,2024-07-04 09:49:06,10,10,1,0,0
4,2024-07-01 15:41:08,2024-07-01 15:41:52,147,87,34868.39835468331,34912.59046500536,17,9,4,2024-06-17 19:30:19,2024-07-06 17:49:58,20,10,0,0,0
3,2024-07-01 08:58:56,2024-07-01 08:59:46,75,94,10736.175189827673,10786.860597116412,1,24,3,2024-06-19 02:43:51,2024-07-06 08:23:24,20,20,0,0,0
4,2024-07-01 14:54:53,2024-07-01 14:55:05,495,167,32093.63630420418,32105.99233138615,71,22,3,2024-06-16 18:47:02,2024-07-06 02:50:56,20,20,0,1,1
0,2024-07-01 12:56:02,2024-07-01 12:56:48,289,137,24962.457937369425,25008.30717170448,30,22,5,2024-06-19 19:00:01,2024-07-08 23:09:18,20,10,1,0,0
4,2024-07-01 14:29:03,2024-07-01 14:29:09,417,25,30543.079823652857,30549.10760433009,44,0,2,2024-06-17 08:57:45,2024-07-03 17:39:43,20,20,0,0,0
4,2024-07-01 13:03:17,2024-07-01 13:04:07,192,199,25397.818240422705,25447.588652127357,20,11,2,2024-06-17 04:49:31,2024-07-05 15:34:49,20,20,0,1,1
5,2024-07-01 16:47:56,2024-07-01 16:49:03,316,14,38876.067659940425,38943.78313588568,67,20,5,2024-06-17 09:26:35,2024-07-04 12:36:22,10,20,1,0,0
3,2024-07-01 07:11:20,2024-07-01 07:11:59,250,164,4280.0812928549285,4319.865711564238,10,4,4,2024-06-17 00:42:51,2024-07-04 23:42:38,20,10,0,0,0
5,2024-07-01 07:07:23,2024-07-01 07:08:10,478,15,4043.6693102751124,4090.899162243374,59,8,3,2024-06-20 10:51:48,2024-07-09 09:02:30,20,20,1,0,0
4,2024-07-01 06:42:12,2024-07-01 06:43:00,383,34,2532.7700179006542,2580.2159992848574,40,5,4,2024-06-18 02:25:10,2024-07-06 22:27:44,10,10,1,0,0
5,2024-07-01 17:06:10,2024-07-01 17:06:17,93,88,39970.97615400005,39977.93176179301,92,10,1,2024-06-17 00:47:26,2024-07-06 07:15:45,20,10,0,0,0
1,2024-07-01 08:20:15,2024-07-01 08:20:27,434,182,8415.502604425756,8427.839654699374,28,16,4,2024-06-20 07:43:48,2024-07-08 07:01:49,20,10,0,0,0
1,2024-07-01 15:57:52,2024-07-01 15:58:39,262,83,35872.1493382784,35919.49640166086,33,6,2,2024-06-18 20:08:37,2024-07-05 23:01:41,20,10,0,0,0
5,2024-07-01 15:39:37,2024-07-01 15:39:39,374,190,34777.93913627975,34779.08137429862,14,21,2,2024-06-20 07:51:19,2024-07-10 03:45:28,10,20,1,1,0
4,2024-07-01 12:48:45,2024-07-01 12:49:34,420,70,24525.856892005046,24574.72661191555,69,7,4,2024-06-19 13:37:29,2024-07-06 11:36:30,20,20,0,0,0
1,2024-07-01 07:18:14,2024-07-01 07:19:18,250,127,4694.401384757219,4758.057912383225,79,1,4,2024-06-17 00:42:51,2024-07-04 23:42:38,20,10,0,0,0
2,2024-07-01 06:12:37,2024-07-01 06:13:02,175,147,757.2437577720775,782.3965095356707,7,4,2,2024-06-20 01:11:23,2024-07-06 08:28:55,20,10,1,0,0
4,2024-07-01 08:05:02,2024-07-01 08:05:09,346,7,7502.926711095881,7509.741976310356,14,19,3,2024-06-16 20:41:51,2024-07-06 20:36:02,20,20,0,0,0
1,2024-07-01 10:22:53,2024-07-01 10:23:50,236,12,15773.05974933888,15830.112916744683,37,4,1,2024-06-20 11:02:47,2024-07-06 17:46:06,10,20,1,0,0
5,2024-07-01 13:14:30,2024-07-01 13:15:09,179,157,26070.39094840687,26109.233664402043,60,14,5,2024-06-16 10:06:10,2024-07-03 22:11:36,20,20,0,0,0
0,2024-07-01 10:35:05,2024-07-01 10:35:59,177,137,16505.30626275561,16559.434800366213,0,2,5,2024-06-19 01:55:25,2024-07-06 02:57:04,10,20,0,0,0
2,2024-07-01 09:50:45,2024-07-01 09:50:51,311,57,13845.603699079324,13851.026863461944,51,11,3,2024-06-16 15:18:20,2024-07-03 02:15:47,20,20,0,0,1
0,2024-07-01 17:48:15,2024-07-01 17:48:34,367,35,42495.45661212591,42514.11063530469,45,18,2,2024-06-20 22:19:47,2024-07-08 04:21:24,20,20,1,0,0
2,2024-07-01 08:13:11,2024-07-01 08:14:01,442,159,7991.880258529965,8041.751624084228,4,8,3,2024-06-17 20:35:13,2024-07-06 05:57:33,20,20,1,0,0
5,2024-07-01 07:00:40,2024-07-01 07:01:08,184,77,3640.9933253391087,3668.2602248940284,35,9,5,2024-06-17 09:00:00,2024-07-04 15:58:43,20,20,1,0,0
5,2024-07-01 13:17:09,2024-07-01 13:18:09,319,154,26229.81100213034,26289.460068724802,53,9,2,2024-06-20 11:34:36,2024-07-08 18:32:40,10,20,1,0,1
0,2024-07-01 10:36:56,2024-07-01 10:37:31,290,177,16616.78474719112,16651.446707221694,52,1,5,2024-06-16 10:14:27,2024-07-02 23:14:23,10,20,0,0,0
0,2024-07-01 15:04:40,2024-07-01 15:05:06,67,181,32680.5406290015,32706.53992791652,6,10,5,2024-06-18 10:25:47,2024-07-06 07:46:11,10,20,0,0,1
5,2024-07-01 17:41:10,2024-07-01 17:41:36,489,158,42070.982650498794,42096.45630589301,16,8,3,2024-06-19 05:27:58,2024-07-07 13:18:10,20,10,1,0,1
5,2024-07-01 12:38:26,2024-07-01 12:38:59,160,47,23906.86054624729,23939.454934018802,51,0,2,2024-06-17 13:04:38,2024-07-03 18:40:16,20,10,1,0,0
4,2024-07-01 15:35:15,2024-07-01 15:36:09,364,166,34515.08798614996,34569.0097451874,24,11,2,2024-06-16 18:46:13,2024-07-03 00:09:40,20,10,1,0,0
5,2024-07-01 17:05:02,2024-07-01 17:05:21,89,156,39902.105904879994,39921.07975753764,40,23,3,2024-06-16 07:00:44,2024-07-03 04:08:37,10,20,0,1,0
1,2024-07-01 15:23:50,2024-07-01 15:23:54,448,147,33830.691229365824,33834.66829564717,4,11,3,2024-06-16 23:27:36,2024-07-04 11:10:58,10,20,0,0,1
2,2024-07-01 16:23:56,2024-07-01 16:24:26,195,39,37436.68331800541,37466.23299563066,4,0,3,2024-06-16 06:17:00,2024-07-05 08:26:14,20,10,0,1,1
3,2024-07-01 14:44:03,2024-07-01 14:44:40,220,102,31443.05586314019,31480.96200252666,0,14,1,2024-06-17 00:42:28,2024-07-04 10:18:24,20,20,1,0,0
5,2024-07-01 09:44:29,2024-07-01 09:44:43,209,129,13469.62714673903,13483.207475852576,23,8,5,2024-06-17 15:03:26,2024-07-03 18:38:50,10,20,0,0,0
3,2024-07-01 13:00:56,2024-07-01 13:01:53,9,173,25256.754458895273,25313.946200210154,3,14,5,2024-06-20 06:03:08,2024-07-08 21:37:06,20,10,0,1,1
0,2024-07-01 14:32:35,2024-07-01 14:33:35,27,6,30755.609456495582,30815.075984079136,56,12,5,2024-06-17 03:33:36,2024-07-06 14:50:10,20,20,1,0,0
4,2024-07-01 08:35:59,2024-07-01 08:36:04,18,195,9359.045685639121,9364.212900832294,12,14,3,2024-06-18 21:18:53,2024-07-06 14:13:57,20,20,0,1,0
3,2024-07-01 13:58:43,2024-07-01 13:59:08,66,20,28723.35333937098,28748.784381756297,62,7,1,2024-06-17 15:10:18,2024-07-03 21:49:15,10,20,0,0,0
4,2024-07-01 14:43:58,2024-07-01 14:45:02,449,69,31438.57179270072,31502.92142715591,32,8,3,2024-06-20 07:17:13,2024-07-07 21:26:20,10,20,0,0,0
2,2024-07-01 09:18:20,2024-07-01 09:18:43,146,0,11900.74779828426,11923.791533081587,3,0,5,2024-06-17 12:16:41,2024-07-04 19:16:55,10,20,1,0,0
2,2024-07-01 07:40:38,2024-07-01 07:41:26,257,31,6038.0831842530715,6086.090094288161,24,11,5,2024-06-16 18:14:55,2024-07-04 20:22:04,20,20,0,0,0
4,2024-07-01 17:29:26,2024-07-01 17:30:34,412,190,41366.634478604465,41434.54062862978,27,18,1,2024-06-16 10:45:51,2024-07-03 13:22:30,10,10,0,0,0
4,2024-07-01 10:10:23,2024-07-01 10:10:34,405,87,15023.050006382542,15034.841080992222,19,6,1,2024-06-18 05:37:23,2024-07-04 10:38:04,20,20,1,0,0
0,2024-07-01 15:19:28,2024-07-01 15:20:10,118,77,33568.41485199834,33610.00894047022,94,24,4,2024-06-17 07:14:16,2024-07-05 17:31:45,10,10,0,0,0
4,2024-07-01 08:17:48,2024-07-01 08:18:37,73,125,8268.627591256587,8317.731824457083,37,17,4,2024-06-17 01:15:24,2024-07-06 02:49:55,10,20,0,0,0
1,2024-07-01 13:14:53,2024-07-01 13:15:22,2,88,26093.87515013998,26122.728349185505,32,17,3,2024-06-19 13:20:11,2024-07-09 01:48:12,10,20,1,0,1
5,2024-07-01 07:36:15,2024-07-01 07:36:19,44,107,5775.397687791765,5779.9750913722755,8,21,1,2024-06-19 12:45:25,2024-07-06 23:20:39,20,20,0,1,1
0,2024-07-01 16:34:17,2024-07-01 16:34:58,490,105,38057.231755598594,38098.5032569928,17,2,3,2024-06-17 11:57:09,2024-07-07 02:46:43,20,20,1,0,0
3,2024-07-01 17:15:24,2024-07-01 17:16:28,226,37,40524.782202233655,40588.65510738159,8,14,1,2024-06-16 10:30:52,2024-07-02 22:19:56,20,20,0,0,0
4,2024-07-01 14:22:24,2024-07-01 14:22:25,241,161,30144.874201681414,30145.298214895265,17,13,4,2024-06-19 07:29:08,2024-07-07 23:39:43,20,20,1,0,0
1,2024-07-01 15:45:14,2024-07-01 15:45:56,294,12,35114.56307075147,35156.84043269027,27,17,5,2024-06-17 00:22:11,2024-07-03 02:47:50,20,20,0,0,0
1,2024-07-01 11:23:45,2024-07-01 11:24:52,296,105,19425.98502680805,19492.50300323631,76,6,1,2024-06-17 12:40:12,2024-07-05 10:52:47,20,20,1,0,0
0,2024-07-01 17:22:03,2024-07-01 17:22:55,297,93,40923.17777576099,40975.0587975897,34,9,5,2024-06-17 11:54:12,2024-07-04 11:32:16,20,10,0,0,0
5,2024-07-01 07:16:13,2024-07-01 07:16:53,8,103,4573.083049507324,4613.876120399244,45,15,3,2024-06-17 11:41:37,2024-07-07 03:27:42,10,10,0,0,0
2,2024-07-01 09:53:52,2024-07-01 09:54:17,392,31,14032.813494168933,14057.68644829643,38,16,2,2024-06-16 12:32:11,2024-07-06 00:56:17,20,20,1,0,0
5,2024-07-01 08:33:52,2024-07-01 08:35:01,410,113,9232.215490946019,9301.828351847582,42,14,4,2024-06-19 16:29:58,2024-07-06 16:06:39,20,20,0,0,0
1,2024-07-01 07:51:26,2024-07-01 07:51:53,424,65,6686.630348693415,6713.163404222614,39,0,2,2024-06-18 23:20:21,2024-07-05 12:01:53,10,10,1,0,0
3,2024-07-01 17:10:25,2024-07-01 17:11:11,265,167,40225.587388797874,40271.790162302204,35,12,1,2024-06-17 11:38:31,2024-07-06 19:17:09,10,20,1,0,0
3,2024-07-01 08:28:10,2024-07-01 08:29:06,374,184,8890.6382470907,8946.866785123502,9,22,2,2024-06-20 07:51:19,2024-07-10 03:45:28,10,20,0,1,1
0,2024-07-01 11:12:29,2024-07-01 11:12:30,492,47,18749.560628610998,18750.220460146604,48,3,1,2024-06-18 05:36:02,2024-07-06 07:41:25,20,10,0,1,0
4,2024-07-01 15:42:36,2024-07-01 15:43:37,312,74,34956.78896525089,35017.71383285399,42,23,3,2024-06-21 03:43:08,2024-07-09 23:48:09,20,20,0,0,0
1,2024-07-01 07:16:20,2024-07-01 07:16:34,93,150,4580.618624102451,4594.861522268968,21,14,1,2024-06-17 00:47:26,2024-07-06 07:15:45,20,10,0,0,1
0,2024-07-01 11:49:37,2024-07-01 11:50:43,13,38,20977.214258676602,21043.946082747803,64,11,1,2024-06-20 22:13:52,2024-07-08 03:23:14,20,20,1,0,1
2,2024-07-01 17:10:16,2024-07-01 17:10:47,30,185,40216.0062955456,40247.96356479188,10,0,2,2024-06-16 19:39:24,2024-07-03 20:48:34,10,20,1,0,0
1,2024-07-01 13:39:21,2024-07-01 13:39:51,73,106,27561.81478696861,27591.847623965776,39,10,4,2024-06-17 01:15:24,2024-07-06 02:49:55,10,20,0,0,0
4,2024-07-01 06:23:05,2024-07-01 06:23:07,496,6,1385.1520785206637,1387.850075477191,38,7,1,2024-06-17 17:34:22,2024-07-07 14:05:14,20,20,0,0,1
2,2024-07-01 06:24:50,2024-07-01 06:25:23,170,23,1490.0002110300281,1523.374552699612,13,5,2,2024-06-20 00:42:51,2024-07-09 20:53:39,20,20,0,0,0
0,2024-07-01 17:01:05,2024-07-01 17:01:16,267,92,39665.543808611685,39676.27984886783,9,5,4,2024-06-17 09:46:13,2024-07-06 07:03:12,20,20,0,0,0
4,2024-07-01 08:39:35,2024-07-01 08:40:26,356,56,9575.198597788507,9626.013735319968,6,8,1,2024-06-19 11:43:50,2024-07-09 00:07:13,10,10,1,0,0
0,2024-07-01 17:30:42,2024-07-01 17:31:36,84,73,41442.6651385412,41496.797060722456,34,10,2,2024-06-20 03:18:13,2024-07-08 15:52:36,20,20,0,0,0
4,2024-07-01 11:57:56,2024-07-01 11:58:56,367,12,21476.125775010965,21536.49282332853,29,0,2,2024-06-20 22:19:47,2024-07-08 04:21:24,20,20,0,0,0
3,2024-07-01 06:50:16,2024-07-01 06:51:08,170,97,3016.9636037134633,3068.3618119684465,25,13,2,2024-06-20 00:42:51,2024-07-09 20:53:39,20,20,1,0,0
0,2024-07-01 13:14:12,2024-07-01 13:14:51,257,148,26052.29001290939,26091.235669197493,21,19,5,2024-06-16 18:14:55,2024-07-04 20:22:04,20,20,1,0,0
1,2024-07-01 09:24:00,2024-07-01 09:24:48,318,154,12240.344976392553,12288.975524155696,23,6,1,2024-06-17 09:10:47,2024-07-04 14:40:46,20,10,1,1,0
1,2024-07-01 13:09:19,2024-07-01 13:09:41,270,0,25759.22543485521,25781.17794464516,4,16,3,2024-06-17 23:12:11,2024-07-05 03:15:19,20,10,0,0,0
1,2024-07-01 07:28:26,2024-07-01 07:29:07,175,155,5306.226224767771,5347.931190765132,22,1,2,2024-06-20 01:11:23,2024-07-06 08:28:55,20,10,0,0,1
4,2024-07-01 16:47:42,2024-07-01 16:48:31,285,44,38862.56323070617,38911.15518498788,86,6,2,2024-06-16 10:19:36,2024-07-05 07:07:54,20,20,1,0,0
5,2024-07-01 07:29:13,2024-07-01 07:29:28,448,159,5353.328998429714,5368.18733830145,17,0,3,2024-06-16 23:27:36,2024-07-04 11:10:58,10,20,0,0,0
5,2024-07-01 15:06:32,2024-07-01 15:07:40,106,38,32792.868898257926,32860.990698159105,7,11,5,2024-06-18 01:26:28,2024-07-04 05:41:48,10,20,0,0,0
5,2024-07-01 08:02:18,2024-07-01 08:03:16,153,39,7338.772084349437,7396.836382566002,75,0,2,2024-06-18 10:58:27,2024-07-07 17:09:21,10,20,1,0,0
2,2024-07-01 10:42:01,2024-07-01 10:42:50,196,83,16921.72904445972,16970.95737750195,43,19,4,2024-06-19 21:55:11,2024-07-09 10:51:15,20,10,1,0,0
5,2024-07-01 07:16:10,2024-07-01 07:16:10,405,27,4570.2782633308425,4570.640014335781,49,6,1,2024-06-18 05:37:23,2024-07-04 10:38:04,20,20,1,1,0
3,2024-07-01 06:48:36,2024-07-01 06:49:10,414,135,2916.198021599569,2950.1494016149245,13,20,4,2024-06-17 18:30:32,2024-07-04 01:26:40,20,20,0,0,0
2,2024-07-01 16:24:33,2024-07-01 16:25:42,43,35,37473.041110547376,37542.13731010748,99,5,1,2024-06-19 20:41:24,2024-07-06 02:17:27,20,10,0,0,0
0,2024-07-01 08:49:36,2024-07-01 08:50:21,62,11,10176.414919395345,10221.597018463757,58,0,5,2024-06-19 12:11:29,2024-07-09 07:03:46,10,20,0,0,0
1,2024-07-01 08:38:23,2024-07-01 08:38:49,483,60,9503.413502834854,9529.264624931575,26,16,2,2024-06-20 20:37:27,2024-07-10 10:34:20,20,20,0,0,0
2,2024-07-01 14:34:24,2024-07-01 14:34:54,193,14,30864.929044127923,30894.708338309825,86,5,2,2024-06-18 16:17:11,2024-07-04 16:56:38,10,20,1,0,0
4,2024-07-01 16:40:33,2024-07-01 16:41:28,422,35,38433.04238844849,38488.487158634896,8,20,4,2024-06-19 03:28:01,2024-07-07 15:52:16,20,20,0,0,0
0,2024-07-01 13:43:45,2024-07-01 13:44:49,154,4,27825.440823279256,27889.971610958455,64,16,5,2024-06-20 15:44:46,2024-07-08 08:19:33,20,20,1,0,0
2,2024-07-01 15:50:38,2024-07-01 15:50:55,242,97,35438.95402848142,35455.32151698915,83,10,2,2024-06-19 05:38:07,2024-07-07 12:43:53,10,20,0,0,0
2,2024-07-01 08:23:34,2024-07-01 08:24:01,86,195,8614.38563984936,8641.651328856515,25,2,5,2024-06-19 00:58:49,2024-07-06 20:08:51,20,20,0,0,0
0,2024-07-01 12:56:16,2024-07-01 12:57:17,14,126,24976.20585134913,25037.46928688905,1,10,3,2024-06-19 15:04:12,2024-07-09 02:02:16,10,20,1,1,0
1,2024-07-01 12:52:59,2024-07-01 12:53:51,454,84,24779.305071455296,24831.05322541215,53,14,5,2024-06-19 21:03:19,2024-07-06 15:50:27,20,20,1,1,0
3,2024-07-01 16:27:23,2024-07-01 16:28:24,390,173,37643.01311180034,37704.06286303161,18,7,5,2024-06-16 11:35:43,2024-07-06 02:06:28,20,20,0,0,1
0,2024-07-01 15:22:25,2024-07-01 15:22:38,115,58,33745.11013663487,33758.9935475188,34,13,1,2024-06-20 05:03:13,2024-07-08 11:24:26,20,20,1,0,0
1,2024-07-01 11:59:59,2024-07-01 12:00:33,411,188,21599.34051462875,21633.24842319397,28,10,5,2024-06-20 07:26:24,2024-07-09 10:30:53,10,20,0,1,0
2,2024-07-01 15:17:46,2024-07-01 15:18:35,115,169,33466.06039243666,33515.297381150245,21,0,1,2024-06-20 05:03:13,2024-07-08 11:24:26,20,20,1,0,1
3,2024-07-01 16:59:56,2024-07-01 17:00:06,311,94,39596.66177910636,39606.040345973066,15,20,3,2024-06-16 15:18:20,2024-07-03 02:15:47,20,20,1,0,0
2,2024-07-01 06:12:24,2024-07-01 06:12:32,441,11,744.6212647247286,752.4721682634598,0,9,4,2024-06-21 00:33:35,2024-07-09 12:18:42,20,20,1,1,0
2,2024-07-01 13:49:52,2024-07-01 13:50:54,84,59,28192.096521475465,28254.77957882484,12,21,2,2024-06-20 03:18:13,2024-07-08 15:52:36,20,20,0,0,1
1,2024-07-01 07:46:27,2024-07-01 07:46:42,311,37,6387.931658587082,6402.205044833086,3,10,3,2024-06-16 15:18:20,2024-07-03 02:15:47,20,20,1,0,1
2,2024-07-01 12:26:35,2024-07-01 12:27:33,125,142,23195.76764534983,23253.984623743,32,12,3,2024-06-17 01:27:18,2024-07-05 20:16:19,20,10,0,0,0
2,2024-07-01 16:05:12,2024-07-01 16:05:22,83,198,36312.418960560906,36322.02365226393,2,18,5,2024-06-18 17:46:43,2024-07-06 04:20:18,20,20,1,0,0
2,2024-07-01 16:13:43,2024-07-01 16:14:17,227,16,36823.80637765449,36857.38412395614,33,12,3,2024-06-18 16:06:27,2024-07-05 03:51:29,20,20,0,0,0
1,2024-07-01 16:30:46,2024-07-01 16:31:05,403,73,37846.702707957265,37865.92656780221,9,4,1,2024-06-18 20:28:48,2024-07-08 18:30:29,20,20,0,0,0
0,2024-07-01 13:55:51,2024-07-01 13:56:12,125,171,28551.116261793726,28572.729924364987,21,18,3,2024-06-17 01:27:18,2024-07-05 20:16:19,20,10,1,0,0
